team_key,match_count,opr,ridge_offense,ridge_defense,suppression_rating_abs,suppression_rating_pct,suppression_samples,expected_score_against_total,actual_score_against_total,avg_expected_score_against,avg_actual_score_against,avg_absolute_suppression,aggregate_suppression_pct,avg_match_suppression_pct,avg_opponent_offense_seen,sample_reliability,suppression_reliability,suppression_rating_pct_shrunk,defensive_specialist_index,defensive_specialist_index_shrunk,rank_ridge_defense_best,rank_suppression_abs_best,rank_suppression_pct_best,rank_avg_match_suppression_pct_best,rank_defensive_specialist_best
frc272,36,118.75659743597035,77.96855270876809,-8.218967457559511,-14.813145190430026,-0.07790986683317933,18,2053.892636736296,3202.934271103147,114.10514648534978,177.9407928390637,-63.83564635371392,-0.5594458122176805,-0.4229390583396391,73.77130928681764,0.8660254037844386,0.7745966692414834,-0.06034872335002822,1.1877947115940457,1.0286603947212543,13.0,32.0,37.0,7.0,11.0
frc1168,36,26.4432373756673,8.586351785820563,-11.052896207662508,-17.50375673021845,-0.02696325690647773,20,2454.3203094741257,3862.331288115624,122.71601547370628,193.1165644057812,-70.40054893207494,-0.5736867242659072,-0.4703016821054645,80.43023602688048,0.8660254037844386,0.816496580927726,-0.022015407074814964,1.171009367160072,1.0141238600301614,22.0,44.0,8.0,14.0,12.0
frc11,36,102.52808966368892,66.15778091569784,-5.803610167324003,-4.877171175066737,-0.06809455973931547,26,2846.2754858060225,4262.239682565128,109.4721340694624,163.93229548327415,-54.46016141381177,-0.4974796725827564,-0.45804536665596934,86.72553770774786,0.8660254037844386,0.9309493362512627,-0.0633925851916377,1.0765799965091885,0.9323456261831194,10.0,10.0,26.0,11.0,13.0
frc3637,36,65.57759064734154,44.48627474536947,-9.683831162693828,-8.761920975651526,-0.06419806619548812,23,2489.5951607180664,3680.5827180966694,108.24326785730723,160.0253355694204,-51.78206771211318,-0.47838603487447745,-0.44060336421092905,77.55583670438975,0.8660254037844386,0.8755950357709131,-0.05621150806686187,1.0623740877860923,0.9200429483450753,18.0,14.0,24.0,10.0,14.0
frc8075,36,42.070866668471595,16.594557367628017,-9.314100096491046,-11.088711407410601,-0.032638551664074256,19,2201.7249954034937,3355.1870850433693,115.88026291597335,176.588793949651,-60.70853103367764,-0.5238901734085499,-0.5,75.08434288609439,0.8660254037844386,0.7958224257542215,-0.025974491358408056,1.0490552397818211,0.9085084876242328,17.0,17.0,9.0,23.0,15.0
frc316,36,192.80595908124235,140.43479379143196,0.7923730840515171,-2.6353090379592228,-0.09007669686675068,24,2824.7719651006355,3973.4400560415447,117.69883187919315,165.56000233506435,-47.861170455871225,-0.40664099797520714,-0.4924197445776918,86.26982208604966,0.8660254037844386,0.8944271909999159,-0.08056704695307873,1.0256618295698443,0.8882492000995105,3.0,8.0,50.0,18.0,16.0
frc7045,36,64.1722119309434,35.33998006675979,-8.690563864606919,-3.5917795798866217,-0.05784030748233707,19,1941.6270152940456,2914.683048477831,102.19089554179187,153.40437097251743,-51.213475430725595,-0.5011549723603449,-0.5,65.05155148261082,0.8660254037844386,0.7958224257542215,-0.04603061380696353,0.8806212003647945,0.7626403306270582,15.0,9.0,21.0,23.0,17.0
frc5438,36,53.60534662416494,27.20753814604631,-19.07786257073361,-14.732733483331797,-0.047188064021246146,18,2077.4401507406355,3280.237346873301,115.41334170781309,182.2354081596278,-66.82206645181472,-0.5789804320975752,-0.43190412194365124,72.64395414385814,0.8660254037844386,0.7745966692414834,-0.03655171721881115,0.8649632175313131,0.7490801197212427,54.0,30.0,11.0,9.0,18.0
frc1923,36,54.2766080174348,29.98387098617192,-7.682918013960885,-13.15204456915939,-0.0701285319998849,22,2535.487202952395,3883.2880522927285,115.24941831601795,176.51309328603313,-61.26367497001516,-0.5315747000303985,-0.5,83.10116884932103,0.8660254037844386,0.8563488385776752,-0.060054486929258764,0.7895734199233767,0.6837906398066024,12.0,25.0,27.0,23.0,19.0
frc8513,36,171.11515521615866,123.39609711278493,-10.820284188248685,-12.1041678579539,-0.05336617596284217,27,2727.1036114755966,4394.842869684373,101.00383746205914,162.77195813645827,-61.76812067439911,-0.6115423158808353,-0.5,81.20110534070918,0.8660254037844386,0.9486832980505138,-0.05062759981677316,0.7357613254716348,0.6371879989805462,20.0,22.0,14.0,23.0,20.0
